player_name,team_name,shot_distance,shot_attempted_flag,shot_made_flag,accuracy,shot_type,league_average
D'Angelo Russell,Minnesota Timberwolves,13,20,9,0.45,2s,0.45
Taurean Prince,Minnesota Timberwolves,13,5,2,0.4,2s,0.45
Bryn Forbes,Minnesota Timberwolves,13,2,1,0.5,2s,0.45
Jaylen Nowell,Minnesota Timberwolves,13,12,7,0.58,2s,0.45
Anthony Edwards,Minnesota Timberwolves,13,20,6,0.3,2s,0.45
Jaden McDaniels,Minnesota Timberwolves,13,6,3,0.5,2s,0.45
Karl-Anthony Towns,Minnesota Timberwolves,13,3,0,0,2s,0.45
Kyle Anderson,Minnesota Timberwolves,13,7,2,0.29,2s,0.45
Naz Reid,Minnesota Timberwolves,13,2,1,0.5,2s,0.45
Wendell Moore Jr.,Minnesota Timberwolves,13,1,0,0,2s,0.45
Rudy Gobert,Minnesota Timberwolves,13,3,2,0.67,2s,0.45
Josh Minott,Minnesota Timberwolves,13,1,0,0,2s,0.45
Mike Conley,Minnesota Timberwolves,13,2,1,0.5,2s,0.45
Kevin Durant,Brooklyn Nets,13,43,27,0.63,2s,0.45
Kyrie Irving,Brooklyn Nets,13,11,4,0.36,2s,0.45
Nic Claxton,Brooklyn Nets,13,2,0,0,2s,0.45
Joe Harris,Brooklyn Nets,13,1,0,0,2s,0.45
Cam Thomas,Brooklyn Nets,13,8,2,0.25,2s,0.45
Seth Curry,Brooklyn Nets,13,10,7,0.7,2s,0.45
Edmond Sumner,Brooklyn Nets,13,2,1,0.5,2s,0.45
Ben Simmons,Brooklyn Nets,13,3,2,0.67,2s,0.45
T.J. Warren,Brooklyn Nets,13,7,5,0.71,2s,0.45
Spencer Dinwiddie,Brooklyn Nets,13,7,2,0.29,2s,0.45
Patty Mills,Brooklyn Nets,13,3,0,0,2s,0.45
Mikal Bridges,Brooklyn Nets,13,12,4,0.33,2s,0.45
Cameron Johnson,Brooklyn Nets,13,4,3,0.75,2s,0.45
Dru Smith,Brooklyn Nets,13,2,1,0.5,2s,0.45
Evan Fournier,New York Knicks,13,5,2,0.4,2s,0.45
Isaiah Hartenstein,New York Knicks,13,8,5,0.63,2s,0.45
Julius Randle,New York Knicks,13,33,12,0.36,2s,0.45
Immanuel Quickley,New York Knicks,13,18,12,0.67,2s,0.45
Jalen Brunson,New York Knicks,13,26,11,0.42,2s,0.45
Miles McBride,New York Knicks,13,3,1,0.33,2s,0.45
Quentin Grimes,New York Knicks,13,4,1,0.25,2s,0.45
RJ Barrett,New York Knicks,13,9,2,0.22,2s,0.45
Obi Toppin,New York Knicks,13,1,0,0,2s,0.45
Wendell Carter Jr.,Orlando Magic,13,12,6,0.5,2s,0.45
Paolo Banchero,Orlando Magic,13,15,6,0.4,2s,0.45
Terrence Ross,Orlando Magic,13,7,4,0.57,2s,0.45
Franz Wagner,Orlando Magic,13,12,5,0.42,2s,0.45
R.J. Hampton,Orlando Magic,13,4,2,0.5,2s,0.45
Jalen Suggs,Orlando Magic,13,7,3,0.43,2s,0.45
Bol Bol,Orlando Magic,13,7,4,0.57,2s,0.45
Gary Harris,Orlando Magic,13,1,0,0,2s,0.45
Markelle Fultz,Orlando Magic,13,15,4,0.27,2s,0.45
Cole Anthony,Orlando Magic,13,5,3,0.6,2s,0.45
Mo Bamba,Orlando Magic,13,1,1,1,2s,0.45
Jonathan Isaac,Orlando Magic,13,1,0,0,2s,0.45
Chuma Okeke,Orlando Magic,13,1,0,0,2s,0.45
Bennedict Mathurin,Indiana Pacers,13,8,5,0.63,2s,0.45
Tyrese Haliburton,Indiana Pacers,13,12,8,0.67,2s,0.45
Jalen Smith,Indiana Pacers,13,3,0,0,2s,0.45
Myles Turner,Indiana Pacers,13,9,5,0.56,2s,0.45
Andrew Nembhard,Indiana Pacers,13,20,10,0.5,2s,0.45
Goga Bitadze,Indiana Pacers,13,1,0,0,2s,0.45
T.J. McConnell,Indiana Pacers,13,13,8,0.62,2s,0.45
Aaron Nesmith,Indiana Pacers,13,7,2,0.29,2s,0.45
Buddy Hield,Indiana Pacers,13,6,2,0.33,2s,0.45
Chris Duarte,Indiana Pacers,13,4,0,0,2s,0.45
Isaiah Jackson,Indiana Pacers,13,2,0,0,2s,0.45
Jordan Nwora,Indiana Pacers,13,2,1,0.5,2s,0.45
De'Anthony Melton,Philadelphia 76ers,13,5,1,0.2,2s,0.45
James Harden,Philadelphia 76ers,13,18,7,0.39,2s,0.45
Joel Embiid,Philadelphia 76ers,13,60,33,0.55,2s,0.45
Paul Reed,Philadelphia 76ers,13,3,1,0.33,2s,0.45
Tyrese Maxey,Philadelphia 76ers,13,7,2,0.29,2s,0.45
P.J. Tucker,Philadelphia 76ers,13,1,1,1,2s,0.45
Tobias Harris,Philadelphia 76ers,13,13,6,0.46,2s,0.45
Shake Milton,Philadelphia 76ers,13,6,1,0.17,2s,0.45
Danuel House Jr.,Philadelphia 76ers,13,1,1,1,2s,0.45
Georges Niang,Philadelphia 76ers,13,2,2,1,2s,0.45
Furkan Korkmaz,Philadelphia 76ers,13,2,0,0,2s,0.45
Jaden Springer,Philadelphia 76ers,13,1,0,0,2s,0.45
Jalen McDaniels,Philadelphia 76ers,13,2,1,0.5,2s,0.45
Devin Booker,Phoenix Suns,13,45,24,0.53,2s,0.45
Chris Paul,Phoenix Suns,13,40,19,0.48,2s,0.45
Cameron Payne,Phoenix Suns,13,14,7,0.5,2s,0.45
Deandre Ayton,Phoenix Suns,13,30,13,0.43,2s,0.45
Mikal Bridges,Phoenix Suns,13,30,15,0.5,2s,0.45
Jock Landale,Phoenix Suns,13,3,1,0.33,2s,0.45
Landry Shamet,Phoenix Suns,13,3,2,0.67,2s,0.45
Torrey Craig,Phoenix Suns,13,6,2,0.33,2s,0.45
Duane Washington Jr.,Phoenix Suns,13,4,1,0.25,2s,0.45
Damion Lee,Phoenix Suns,13,6,2,0.33,2s,0.45
Dario Saric,Phoenix Suns,13,1,0,0,2s,0.45
Josh Okogie,Phoenix Suns,13,3,1,0.33,2s,0.45
Cameron Johnson,Phoenix Suns,13,2,1,0.5,2s,0.45
Ish Wainright,Phoenix Suns,13,1,0,0,2s,0.45
Terrence Ross,Phoenix Suns,13,4,2,0.5,2s,0.45
Kevin Durant,Phoenix Suns,13,8,3,0.38,2s,0.45
T.J. Warren,Phoenix Suns,13,1,0,0,2s,0.45
Darius Bazley,Phoenix Suns,13,1,0,0,2s,0.45
Anfernee Simons,Portland Trail Blazers,13,15,7,0.47,2s,0.45
Josh Hart,Portland Trail Blazers,13,3,0,0,2s,0.45
Justise Winslow,Portland Trail Blazers,13,2,1,0.5,2s,0.45
Shaedon Sharpe,Portland Trail Blazers,13,5,1,0.2,2s,0.45
Jerami Grant,Portland Trail Blazers,13,12,7,0.58,2s,0.45
Jusuf Nurkic,Portland Trail Blazers,13,3,2,0.67,2s,0.45
Nassir Little,Portland Trail Blazers,13,4,0,0,2s,0.45
Trendon Watford,Portland Trail Blazers,13,4,0,0,2s,0.45
Damian Lillard,Portland Trail Blazers,13,6,3,0.5,2s,0.45
Drew Eubanks,Portland Trail Blazers,13,3,1,0.33,2s,0.45
Keon Johnson,Portland Trail Blazers,13,1,0,0,2s,0.45
Cam Reddish,Portland Trail Blazers,13,4,2,0.5,2s,0.45
Kevin Knox II,Portland Trail Blazers,13,5,1,0.2,2s,0.45
Jabari Walker,Portland Trail Blazers,13,1,0,0,2s,0.45
Skylar Mays,Portland Trail Blazers,13,1,1,1,2s,0.45
Justin Minaya,Portland Trail Blazers,13,1,0,0,2s,0.45
Kevin Huerter,Sacramento Kings,13,11,2,0.18,2s,0.45
Keegan Murray,Sacramento Kings,13,7,4,0.57,2s,0.45
Harrison Barnes,Sacramento Kings,13,4,0,0,2s,0.45
Malik Monk,Sacramento Kings,13,7,2,0.29,2s,0.45
De'Aaron Fox,Sacramento Kings,13,37,21,0.57,2s,0.45
Davion Mitchell,Sacramento Kings,13,1,0,0,2s,0.45
KZ Okpala,Sacramento Kings,13,1,0,0,2s,0.45
Domantas Sabonis,Sacramento Kings,13,4,2,0.5,2s,0.45
Terence Davis,Sacramento Kings,13,1,0,0,2s,0.45
Devin Vassell,San Antonio Spurs,13,22,11,0.5,2s,0.45
Jakob Poeltl,San Antonio Spurs,13,10,5,0.5,2s,0.45
Keldon Johnson,San Antonio Spurs,13,18,5,0.28,2s,0.45
Tre Jones,San Antonio Spurs,13,31,18,0.58,2s,0.45
Doug McDermott,San Antonio Spurs,13,7,3,0.43,2s,0.45
Zach Collins,San Antonio Spurs,13,9,2,0.22,2s,0.45
Blake Wesley,San Antonio Spurs,13,3,1,0.33,2s,0.45
Josh Richardson,San Antonio Spurs,13,18,6,0.33,2s,0.45
Malaki Branham,San Antonio Spurs,13,14,7,0.5,2s,0.45
Jeremy Sochan,San Antonio Spurs,13,3,2,0.67,2s,0.45
Jordan Hall,San Antonio Spurs,13,1,0,0,2s,0.45
Romeo Langford,San Antonio Spurs,13,3,1,0.33,2s,0.45
Keita Bates-Diop,San Antonio Spurs,13,6,1,0.17,2s,0.45
Stanley Johnson,San Antonio Spurs,13,1,0,0,2s,0.45
Devonte' Graham,San Antonio Spurs,13,1,1,1,2s,0.45
Charles Bassey,San Antonio Spurs,13,1,1,1,2s,0.45
Dominick Barlow,San Antonio Spurs,13,3,1,0.33,2s,0.45
Gorgui Dieng,San Antonio Spurs,13,1,0,0,2s,0.45
Tre Mann,Oklahoma City Thunder,13,6,5,0.83,2s,0.45
Jaylin Williams,Oklahoma City Thunder,13,9,2,0.22,2s,0.45
Aleksej Pokusevski,Oklahoma City Thunder,13,1,0,0,2s,0.45
Isaiah Joe,Oklahoma City Thunder,13,8,5,0.63,2s,0.45
Shai Gilgeous-Alexander,Oklahoma City Thunder,13,67,37,0.55,2s,0.45
Jalen Williams,Oklahoma City Thunder,13,5,3,0.6,2s,0.45
Josh Giddey,Oklahoma City Thunder,13,14,7,0.5,2s,0.45
Aaron Wiggins,Oklahoma City Thunder,13,3,2,0.67,2s,0.45
Kenrich Williams,Oklahoma City Thunder,13,7,5,0.71,2s,0.45
Mike Muscala,Oklahoma City Thunder,13,4,1,0.25,2s,0.45
Luguentz Dort,Oklahoma City Thunder,13,3,2,0.67,2s,0.45
Darius Bazley,Oklahoma City Thunder,13,2,2,1,2s,0.45
Dario Saric,Oklahoma City Thunder,13,1,0,0,2s,0.45
Jeremiah Robinson-Earl,Oklahoma City Thunder,13,1,1,1,2s,0.45
Pascal Siakam,Toronto Raptors,13,44,21,0.48,2s,0.45
Precious Achiuwa,Toronto Raptors,13,9,2,0.22,2s,0.45
Fred VanVleet,Toronto Raptors,13,16,7,0.44,2s,0.45
Gary Trent Jr.,Toronto Raptors,13,17,8,0.47,2s,0.45
Christian Koloko,Toronto Raptors,13,3,1,0.33,2s,0.45
Dalano Banton,Toronto Raptors,13,1,1,1,2s,0.45
O.G. Anunoby,Toronto Raptors,13,10,5,0.5,2s,0.45
Malachi Flynn,Toronto Raptors,13,3,2,0.67,2s,0.45
Chris Boucher,Toronto Raptors,13,3,1,0.33,2s,0.45
Scottie Barnes,Toronto Raptors,13,11,2,0.18,2s,0.45
Jakob Poeltl,Toronto Raptors,13,3,3,1,2s,0.45
Will Barton,Toronto Raptors,13,1,0,0,2s,0.45
Rudy Gay,Utah Jazz,13,12,5,0.42,2s,0.45
Jarred Vanderbilt,Utah Jazz,13,1,1,1,2s,0.45
Jordan Clarkson,Utah Jazz,13,22,9,0.41,2s,0.45
Talen Horton-Tucker,Utah Jazz,13,7,1,0.14,2s,0.45
Collin Sexton,Utah Jazz,13,4,1,0.25,2s,0.45
Mike Conley,Utah Jazz,13,9,5,0.56,2s,0.45
Lauri Markkanen,Utah Jazz,13,5,3,0.6,2s,0.45
Nickeil Alexander-Walker,Utah Jazz,13,1,0,0,2s,0.45
Simone Fontecchio,Utah Jazz,13,3,3,1,2s,0.45
Kelly Olynyk,Utah Jazz,13,4,1,0.25,2s,0.45
Malik Beasley,Utah Jazz,13,3,0,0,2s,0.45
Ochai Agbaji,Utah Jazz,13,2,1,0.5,2s,0.45
Juan Toscano-Anderson,Utah Jazz,13,1,0,0,2s,0.45
Johnny Juzang,Utah Jazz,13,3,1,0.33,2s,0.45
Ja Morant,Memphis Grizzlies,13,29,12,0.41,2s,0.45
Tyus Jones,Memphis Grizzlies,13,23,13,0.57,2s,0.45
Xavier Tillman,Memphis Grizzlies,13,2,1,0.5,2s,0.45
Dillon Brooks,Memphis Grizzlies,13,17,7,0.41,2s,0.45
Desmond Bane,Memphis Grizzlies,13,10,7,0.7,2s,0.45
Brandon Clarke,Memphis Grizzlies,13,6,3,0.5,2s,0.45
Jake LaRavia,Memphis Grizzlies,13,1,1,1,2s,0.45
John Konchar,Memphis Grizzlies,13,1,1,1,2s,0.45
Santi Aldama,Memphis Grizzlies,13,1,0,0,2s,0.45
Kenneth Lofton Jr.,Memphis Grizzlies,13,2,1,0.5,2s,0.45
Kennedy Chandler,Memphis Grizzlies,13,1,0,0,2s,0.45
Ziaire Williams,Memphis Grizzlies,13,3,2,0.67,2s,0.45
Luke Kennard,Memphis Grizzlies,13,1,1,1,2s,0.45
Bradley Beal,Washington Wizards,13,30,15,0.5,2s,0.45
Rui Hachimura,Washington Wizards,13,9,5,0.56,2s,0.45
Anthony Gill,Washington Wizards,13,1,0,0,2s,0.45
Deni Avdija,Washington Wizards,13,3,0,0,2s,0.45
Kyle Kuzma,Washington Wizards,13,10,3,0.3,2s,0.45
Kristaps Porzingis,Washington Wizards,13,33,13,0.39,2s,0.45
Taj Gibson,Washington Wizards,13,2,2,1,2s,0.45
Will Barton,Washington Wizards,13,3,2,0.67,2s,0.45
Corey Kispert,Washington Wizards,13,1,0,0,2s,0.45
Jordan Goodwin,Washington Wizards,13,5,2,0.4,2s,0.45
Monte Morris,Washington Wizards,13,9,3,0.33,2s,0.45
Delon Wright,Washington Wizards,13,2,1,0.5,2s,0.45
Johnny Davis,Washington Wizards,13,5,2,0.4,2s,0.45
Kendrick Nunn,Washington Wizards,13,3,2,0.67,2s,0.45
Quenton Jackson,Washington Wizards,13,1,1,1,2s,0.45
Daniel Gafford,Washington Wizards,13,1,1,1,2s,0.45
Jay Huff,Washington Wizards,13,1,0,0,2s,0.45
Bojan Bogdanovic,Detroit Pistons,13,25,17,0.68,2s,0.45
Cade Cunningham,Detroit Pistons,13,6,1,0.17,2s,0.45
Saddiq Bey,Detroit Pistons,13,5,0,0,2s,0.45
Jaden Ivey,Detroit Pistons,13,11,3,0.27,2s,0.45
Nerlens Noel,Detroit Pistons,13,1,1,1,2s,0.45
Killian Hayes,Detroit Pistons,13,37,17,0.46,2s,0.45
Hamidou Diallo,Detroit Pistons,13,8,2,0.25,2s,0.45
Alec Burks,Detroit Pistons,13,11,7,0.64,2s,0.45
Cory Joseph,Detroit Pistons,13,5,1,0.2,2s,0.45
Marvin Bagley III,Detroit Pistons,13,8,6,0.75,2s,0.45
Isaiah Livers,Detroit Pistons,13,3,0,0,2s,0.45
Jared Rhoden,Detroit Pistons,13,1,1,1,2s,0.45
James Wiseman,Detroit Pistons,13,5,3,0.6,2s,0.45
Jalen Duren,Detroit Pistons,13,1,0,0,2s,0.45
R.J. Hampton,Detroit Pistons,13,2,2,1,2s,0.45
Eugene Omoruyi,Detroit Pistons,13,1,0,0,2s,0.45
Terry Rozier,Charlotte Hornets,13,18,10,0.56,2s,0.45
Kelly Oubre Jr.,Charlotte Hornets,13,12,7,0.58,2s,0.45
Gordon Hayward,Charlotte Hornets,13,16,7,0.44,2s,0.45
Dennis Smith Jr.,Charlotte Hornets,13,4,2,0.5,2s,0.45
LaMelo Ball,Charlotte Hornets,13,5,2,0.4,2s,0.45
P.J. Washington,Charlotte Hornets,13,8,4,0.5,2s,0.45
Theo Maledon,Charlotte Hornets,13,5,1,0.2,2s,0.45
Jalen McDaniels,Charlotte Hornets,13,3,2,0.67,2s,0.45
JT Thor,Charlotte Hornets,13,4,2,0.5,2s,0.45
Mark Williams,Charlotte Hornets,13,1,0,0,2s,0.45
Svi Mykhailiuk,Charlotte Hornets,13,2,0,0,2s,0.45
Nick Richards,Charlotte Hornets,13,1,0,0,2s,0.45
Kai Jones,Charlotte Hornets,13,1,1,1,2s,0.45
James Bouknight,Charlotte Hornets,13,2,0,0,2s,0.45
Dejounte Murray,Atlanta Hawks,14,44,21,0.48,2s,0.44
Aaron Holiday,Atlanta Hawks,14,2,0,0,2s,0.44
John Collins,Atlanta Hawks,14,7,3,0.43,2s,0.44
De'Andre Hunter,Atlanta Hawks,14,32,18,0.56,2s,0.44
AJ Griffin,Atlanta Hawks,14,9,5,0.56,2s,0.44
Onyeka Okongwu,Atlanta Hawks,14,4,1,0.25,2s,0.44
Trae Young,Atlanta Hawks,14,16,7,0.44,2s,0.44
Bogdan Bogdanovic,Atlanta Hawks,14,7,3,0.43,2s,0.44
Saddiq Bey,Atlanta Hawks,14,1,1,1,2s,0.44
Jalen Johnson,Atlanta Hawks,14,1,0,0,2s,0.44
Garrison Mathews,Atlanta Hawks,14,1,0,0,2s,0.44
Payton Pritchard,Boston Celtics,14,5,1,0.2,2s,0.44
Jaylen Brown,Boston Celtics,14,29,20,0.69,2s,0.44
Marcus Smart,Boston Celtics,14,4,0,0,2s,0.44
Jayson Tatum,Boston Celtics,14,16,6,0.38,2s,0.44
Luke Kornet,Boston Celtics,14,1,0,0,2s,0.44
Al Horford,Boston Celtics,14,3,1,0.33,2s,0.44
Derrick White,Boston Celtics,14,7,6,0.86,2s,0.44
Noah Vonleh,Boston Celtics,14,2,1,0.5,2s,0.44
Grant Williams,Boston Celtics,14,3,1,0.33,2s,0.44
Malcolm Brogdon,Boston Celtics,14,11,3,0.27,2s,0.44
Sam Hauser,Boston Celtics,14,2,1,0.5,2s,0.44
Robert Williams III,Boston Celtics,14,2,0,0,2s,0.44
Mike Muscala,Boston Celtics,14,2,0,0,2s,0.44
Jarrett Allen,Cleveland Cavaliers,14,4,1,0.25,2s,0.44
Donovan Mitchell,Cleveland Cavaliers,14,15,8,0.53,2s,0.44
Cedi Osman,Cleveland Cavaliers,14,3,2,0.67,2s,0.44
Evan Mobley,Cleveland Cavaliers,14,9,2,0.22,2s,0.44
Mamadi Diakite,Cleveland Cavaliers,14,1,0,0,2s,0.44
Darius Garland,Cleveland Cavaliers,14,19,10,0.53,2s,0.44
Kevin Love,Cleveland Cavaliers,14,1,0,0,2s,0.44
Caris LeVert,Cleveland Cavaliers,14,8,3,0.38,2s,0.44
Lamar Stevens,Cleveland Cavaliers,14,4,1,0.25,2s,0.44
Raul Neto,Cleveland Cavaliers,14,1,1,1,2s,0.44
Dean Wade,Cleveland Cavaliers,14,1,1,1,2s,0.44
Ricky Rubio,Cleveland Cavaliers,14,6,2,0.33,2s,0.44
Danny Green,Cleveland Cavaliers,14,1,1,1,2s,0.44
Brandon Ingram,New Orleans Pelicans,14,38,23,0.61,2s,0.44
CJ McCollum,New Orleans Pelicans,14,38,23,0.61,2s,0.44
Jose Alvarado,New Orleans Pelicans,14,5,0,0,2s,0.44
Jonas Valanciunas,New Orleans Pelicans,14,18,7,0.39,2s,0.44
Larry Nance Jr.,New Orleans Pelicans,14,2,0,0,2s,0.44
Naji Marshall,New Orleans Pelicans,14,8,3,0.38,2s,0.44
Willy Hernangomez,New Orleans Pelicans,14,2,0,0,2s,0.44
Trey Murphy III,New Orleans Pelicans,14,1,0,0,2s,0.44
Dyson Daniels,New Orleans Pelicans,14,2,0,0,2s,0.44
Herbert Jones,New Orleans Pelicans,14,1,0,0,2s,0.44
Josh Richardson,New Orleans Pelicans,14,2,2,1,2s,0.44
Kira Lewis Jr.,New Orleans Pelicans,14,2,1,0.5,2s,0.44
DeMar DeRozan,Chicago Bulls,14,72,36,0.5,2s,0.44
Alex Caruso,Chicago Bulls,14,2,1,0.5,2s,0.44
Goran Dragic,Chicago Bulls,14,7,1,0.14,2s,0.44
Nikola Vucevic,Chicago Bulls,14,18,11,0.61,2s,0.44
Coby White,Chicago Bulls,14,7,3,0.43,2s,0.44
Patrick Williams,Chicago Bulls,14,17,9,0.53,2s,0.44
Zach LaVine,Chicago Bulls,14,17,8,0.47,2s,0.44
Ayo Dosunmu,Chicago Bulls,14,9,4,0.44,2s,0.44
Derrick Jones Jr.,Chicago Bulls,14,1,1,1,2s,0.44
Luka Doncic,Dallas Mavericks,14,25,14,0.56,2s,0.44
Tim Hardaway Jr.,Dallas Mavericks,14,13,8,0.62,2s,0.44
Reggie Bullock,Dallas Mavericks,14,3,1,0.33,2s,0.44
Spencer Dinwiddie,Dallas Mavericks,14,7,4,0.57,2s,0.44
Dwight Powell,Dallas Mavericks,14,1,0,0,2s,0.44
Jaden Hardy,Dallas Mavericks,14,3,1,0.33,2s,0.44
Christian Wood,Dallas Mavericks,14,5,2,0.4,2s,0.44
Davis Bertans,Dallas Mavericks,14,1,1,1,2s,0.44
Frank Ntilikina,Dallas Mavericks,14,1,0,0,2s,0.44
Kyrie Irving,Dallas Mavericks,14,8,2,0.25,2s,0.44
Markieff Morris,Dallas Mavericks,14,2,2,1,2s,0.44
McKinley Wright IV,Dallas Mavericks,14,2,2,1,2s,0.44
Josh Green,Dallas Mavericks,14,1,0,0,2s,0.44
Maxi Kleber,Dallas Mavericks,14,1,1,1,2s,0.44
Jamal Murray,Denver Nuggets,14,21,11,0.52,2s,0.44
Ish Smith,Denver Nuggets,14,12,2,0.17,2s,0.44
Bruce Brown,Denver Nuggets,14,14,3,0.21,2s,0.44
Kentavious Caldwell-Pope,Denver Nuggets,14,13,4,0.31,2s,0.44
Aaron Gordon,Denver Nuggets,14,7,0,0,2s,0.44
Peyton Watson,Denver Nuggets,14,2,0,0,2s,0.44
Michael Porter Jr.,Denver Nuggets,14,10,5,0.5,2s,0.44
Jeff Green,Denver Nuggets,14,2,2,1,2s,0.44
Bones Hyland,Denver Nuggets,14,2,1,0.5,2s,0.44
Davon Reed,Denver Nuggets,14,2,0,0,2s,0.44
Nikola Jokic,Denver Nuggets,14,14,6,0.43,2s,0.44
Christian Braun,Denver Nuggets,14,1,1,1,2s,0.44
Vlatko Cancar,Denver Nuggets,14,1,1,1,2s,0.44
Reggie Jackson,Denver Nuggets,14,2,1,0.5,2s,0.44
DeAndre Jordan,Denver Nuggets,14,1,1,1,2s,0.44
Andrew Wiggins,Golden State Warriors,14,6,3,0.5,2s,0.44
Jordan Poole,Golden State Warriors,14,16,6,0.38,2s,0.44
Kevon Looney,Golden State Warriors,14,4,1,0.25,2s,0.44
Klay Thompson,Golden State Warriors,14,21,10,0.48,2s,0.44
James Wiseman,Golden State Warriors,14,1,0,0,2s,0.44
Stephen Curry,Golden State Warriors,14,8,6,0.75,2s,0.44
JaMychal Green,Golden State Warriors,14,1,1,1,2s,0.44
Ty Jerome,Golden State Warriors,14,3,2,0.67,2s,0.44
Anthony Lamb,Golden State Warriors,14,1,0,0,2s,0.44
Moses Moody,Golden State Warriors,14,1,1,1,2s,0.44
Donte DiVincenzo,Golden State Warriors,14,3,0,0,2s,0.44
Jonathan Kuminga,Golden State Warriors,14,1,1,1,2s,0.44
Draymond Green,Golden State Warriors,14,1,1,1,2s,0.44
Kevin Porter Jr.,Houston Rockets,14,8,1,0.13,2s,0.44
Jalen Green,Houston Rockets,14,21,11,0.52,2s,0.44
Jabari Smith Jr.,Houston Rockets,14,22,7,0.32,2s,0.44
Alperen Sengun,Houston Rockets,14,3,1,0.33,2s,0.44
Eric Gordon,Houston Rockets,14,2,0,0,2s,0.44
Tari Eason,Houston Rockets,14,2,0,0,2s,0.44
TyTy Washington Jr.,Houston Rockets,14,3,1,0.33,2s,0.44
Josh Christopher,Houston Rockets,14,5,4,0.8,2s,0.44
Kawhi Leonard,LA Clippers,14,36,18,0.5,2s,0.44
John Wall,LA Clippers,14,8,1,0.13,2s,0.44
Reggie Jackson,LA Clippers,14,6,1,0.17,2s,0.44
Paul George,LA Clippers,14,23,14,0.61,2s,0.44
Brandon Boston Jr.,LA Clippers,14,3,1,0.33,2s,0.44
Marcus Morris Sr.,LA Clippers,14,15,3,0.2,2s,0.44
Norman Powell,LA Clippers,14,6,3,0.5,2s,0.44
Robert Covington,LA Clippers,14,1,0,0,2s,0.44
Amir Coffey,LA Clippers,14,2,1,0.5,2s,0.44
Terance Mann,LA Clippers,14,5,3,0.6,2s,0.44
Nicolas Batum,LA Clippers,14,1,1,1,2s,0.44
Luke Kennard,LA Clippers,14,3,2,0.67,2s,0.44
Bones Hyland,LA Clippers,14,2,1,0.5,2s,0.44
Russell Westbrook,LA Clippers,14,6,4,0.67,2s,0.44
Xavier Moon,LA Clippers,14,1,0,0,2s,0.44
Ivica Zubac,LA Clippers,14,1,0,0,2s,0.44
Lonnie Walker IV,Los Angeles Lakers,14,9,1,0.11,2s,0.44
Kendrick Nunn,Los Angeles Lakers,14,4,1,0.25,2s,0.44
Patrick Beverley,Los Angeles Lakers,14,1,1,1,2s,0.44
Anthony Davis,Los Angeles Lakers,14,16,7,0.44,2s,0.44
Russell Westbrook,Los Angeles Lakers,14,12,6,0.5,2s,0.44
LeBron James,Los Angeles Lakers,14,19,6,0.32,2s,0.44
Troy Brown Jr.,Los Angeles Lakers,14,3,1,0.33,2s,0.44
Austin Reaves,Los Angeles Lakers,14,8,4,0.5,2s,0.44
Thomas Bryant,Los Angeles Lakers,14,4,3,0.75,2s,0.44
Dennis Schroder,Los Angeles Lakers,14,19,6,0.32,2s,0.44
Scotty Pippen Jr.,Los Angeles Lakers,14,1,0,0,2s,0.44
Max Christie,Los Angeles Lakers,14,1,0,0,2s,0.44
Rui Hachimura,Los Angeles Lakers,14,5,1,0.2,2s,0.44
Malik Beasley,Los Angeles Lakers,14,4,0,0,2s,0.44
D'Angelo Russell,Los Angeles Lakers,14,4,2,0.5,2s,0.44
Bam Adebayo,Miami Heat,14,31,19,0.61,2s,0.44
Jimmy Butler,Miami Heat,14,12,6,0.5,2s,0.44
Kyle Lowry,Miami Heat,14,3,2,0.67,2s,0.44
Tyler Herro,Miami Heat,14,24,12,0.5,2s,0.44
Gabe Vincent,Miami Heat,14,4,1,0.25,2s,0.44
Nikola Jovic,Miami Heat,14,2,1,0.5,2s,0.44
Caleb Martin,Miami Heat,14,3,2,0.67,2s,0.44
Victor Oladipo,Miami Heat,14,6,2,0.33,2s,0.44
Haywood Highsmith,Miami Heat,14,2,0,0,2s,0.44
Cody Zeller,Miami Heat,14,1,1,1,2s,0.44
Max Strus,Miami Heat,14,1,1,1,2s,0.44
Udonis Haslem,Miami Heat,14,1,1,1,2s,0.44
Omer Yurtseven,Miami Heat,14,1,0,0,2s,0.44
Giannis Antetokounmpo,Milwaukee Bucks,14,16,7,0.44,2s,0.44
Bobby Portis,Milwaukee Bucks,14,14,4,0.29,2s,0.44
Jrue Holiday,Milwaukee Bucks,14,13,4,0.31,2s,0.44
Brook Lopez,Milwaukee Bucks,14,17,10,0.59,2s,0.44
Jevon Carter,Milwaukee Bucks,14,12,7,0.58,2s,0.44
Jordan Nwora,Milwaukee Bucks,14,1,0,0,2s,0.44
Grayson Allen,Milwaukee Bucks,14,1,0,0,2s,0.44
Khris Middleton,Milwaukee Bucks,14,12,6,0.5,2s,0.44
MarJon Beauchamp,Milwaukee Bucks,14,1,1,1,2s,0.44
AJ Green,Milwaukee Bucks,14,1,0,0,2s,0.44
Goran Dragic,Milwaukee Bucks,14,1,0,0,2s,0.44
Jaden McDaniels,Minnesota Timberwolves,14,8,4,0.5,2s,0.44
Rudy Gobert,Minnesota Timberwolves,14,3,1,0.33,2s,0.44
Anthony Edwards,Minnesota Timberwolves,14,16,2,0.13,2s,0.44
D'Angelo Russell,Minnesota Timberwolves,14,21,11,0.52,2s,0.44
