,xlocs,ylocs,shot_zone
2933,215.6862749,252.3275862,zone19
2934,215.6862749,236.1206897,zone16
2935,215.6862749,219.9137931,zone16
2936,215.6862749,203.7068966,zone16
2937,215.6862749,187.5,zone16
2938,215.6862749,171.2931034,zone14
2939,215.6862749,155.0862069,zone14
2940,215.6862749,138.8793103,zone14
2941,215.6862749,122.6724138,zone14
2942,215.6862749,106.4655172,zone14
2943,215.6862749,90.25862069,zone5
2944,215.6862749,74.05172414,zone5
2945,215.6862749,57.84482759,zone5
2946,215.6862749,41.63793103,zone5
2947,215.6862749,25.43103448,zone5
2948,215.6862749,9.224137931,zone5
2949,215.6862749,-6.982758621,zone5
2950,215.6862749,-23.18965517,zone5
2951,215.6862749,-39.39655172,zone5
2952,225.4901965,414.3965517,zone19
2953,225.4901965,398.1896552,zone19
2954,225.4901965,381.9827586,zone19
2955,225.4901965,365.7758621,zone19
2956,225.4901965,349.5689655,zone19
2957,225.4901965,333.362069,zone19
2958,225.4901965,317.1551724,zone19
2959,225.4901965,300.9482759,zone19
2960,225.4901965,284.7413793,zone19
2961,225.4901965,268.5344828,zone19
2962,225.4901965,252.3275862,zone19
2963,225.4901965,236.1206897,zone19
2964,225.4901965,219.9137931,zone16
2965,225.4901965,203.7068966,zone16
2966,225.4901965,187.5,zone16
2967,225.4901965,171.2931034,zone16
2968,225.4901965,155.0862069,zone14
2969,225.4901965,138.8793103,zone14
2970,225.4901965,122.6724138,zone14
2971,225.4901965,106.4655172,zone14
2972,225.4901965,90.25862069,zone14
2973,225.4901965,74.05172414,zone11
2974,225.4901965,57.84482759,zone11
2975,225.4901965,41.63793103,zone11
2976,225.4901965,25.43103448,zone11
2977,225.4901965,9.224137931,zone11
2978,225.4901965,-6.982758621,zone11
2979,225.4901965,-23.18965517,zone11
2980,225.4901965,-39.39655172,zone11
2981,235.2941181,414.3965517,zone19
2982,235.2941181,398.1896552,zone19
2983,235.2941181,381.9827586,zone19
2984,235.2941181,365.7758621,zone19
2985,235.2941181,349.5689655,zone19
2986,235.2941181,333.362069,zone19
2987,235.2941181,317.1551724,zone19
2988,235.2941181,300.9482759,zone19
2989,235.2941181,284.7413793,zone19
2990,235.2941181,268.5344828,zone19
2991,235.2941181,252.3275862,zone19
2992,235.2941181,236.1206897,zone19
2993,235.2941181,219.9137931,zone19
2994,235.2941181,203.7068966,zone16
2995,235.2941181,187.5,zone16
2996,235.2941181,171.2931034,zone16
2997,235.2941181,155.0862069,zone16
2998,235.2941181,138.8793103,zone14
2999,235.2941181,122.6724138,zone14
3000,235.2941181,106.4655172,zone14
3001,235.2941181,90.25862069,zone14
3002,235.2941181,74.05172414,zone11
3003,235.2941181,57.84482759,zone11
3004,235.2941181,41.63793103,zone11
3005,235.2941181,25.43103448,zone11
3006,235.2941181,9.224137931,zone11
3007,235.2941181,-6.982758621,zone11
3008,235.2941181,-23.18965517,zone11
3009,235.2941181,-39.39655172,zone11
3010,245.0980397,414.3965517,zone19
3011,245.0980397,398.1896552,zone19
3012,245.0980397,381.9827586,zone19
3013,245.0980397,365.7758621,zone19
3014,245.0980397,349.5689655,zone19
3015,245.0980397,333.362069,zone19
3016,245.0980397,317.1551724,zone19
3017,245.0980397,300.9482759,zone19
3018,245.0980397,284.7413793,zone19
3019,245.0980397,268.5344828,zone19
3020,245.0980397,252.3275862,zone19
3021,245.0980397,236.1206897,zone19
3022,245.0980397,219.9137931,zone19
3023,245.0980397,203.7068966,zone16
3024,245.0980397,187.5,zone16
3025,245.0980397,171.2931034,zone16
3026,245.0980397,155.0862069,zone16
3027,245.0980397,138.8793103,zone16
3028,245.0980397,122.6724138,zone14
3029,245.0980397,106.4655172,zone14
3030,245.0980397,90.25862069,zone14
3031,245.0980397,74.05172414,zone11
3032,245.0980397,57.84482759,zone11
3033,245.0980397,41.63793103,zone11
3034,245.0980397,25.43103448,zone11
3035,245.0980397,9.224137931,zone11
3036,245.0980397,-6.982758621,zone11
3037,245.0980397,-23.18965517,zone11
3038,245.0980397,-39.39655172,zone11
